id,pred
2015_1116_1326,0.5451224279924369
2015_1116_1328,0.5538385812837295
2015_1116_1329,0.7088963306843763
2015_1116_1332,0.553394210480112
2015_1116_1344,0.5759635651572448
2015_1116_1345,0.6305112019331413
2015_1116_1352,0.8575569351066721
2015_1116_1361,0.5566815432482661
2015_1116_1372,0.6317483469447258
2015_1116_1374,0.5345534443729073
2015_1116_1385,0.6405684636546221
2015_1116_1400,0.6271535590116589
2015_1116_1411,0.8286402721853219
2015_1116_1412,0.8061999255823074
2015_1116_1414,0.7883387024372284
2015_1116_1417,0.6498448365395713
2015_1116_1428,0.5410958104365897
2015_1116_1433,0.5066444896068237
2015_1116_1434,0.6472923561523473
2015_1116_1437,0.3207264468494103
2015_1116_1438,0.3794160496066252
2015_1116_1452,0.5351656130630826
2015_1116_1455,0.4913602744596232
2015_1116_1458,0.30339063650588555
2015_1116_1459,0.6498580152569883
2015_1116_1461,0.6870782705194365
2015_1116_1462,0.5993149114621742
2015_1124_1125,0.7530100189406712
2015_1124_1129,0.6199703434922474
2015_1124_1138,0.625346444099913
2015_1124_1139,0.5476253568851597
2015_1124_1140,0.5603549997415526
2015_1124_1153,0.6103948718551566
2015_1124_1157,0.8211592087491324
2015_1124_1172,0.5838800941357932
2015_1124_1173,0.5312199841918561
2015_1124_1181,0.3191026553741194
2015_1124_1186,0.7137786976476325
2015_1124_1207,0.5634557195580506
2015_1124_1208,0.5879766908289771
2015_1124_1209,0.6714505167247182
2015_1124_1211,0.31982834512530944
2015_1124_1214,0.973844884188435
2015_1124_1217,0.7359526572020254
2015_1124_1231,0.6329160645958705
2015_1124_1234,0.5780789867927504
2015_1124_1235,0.4785912865595241
2015_1124_1242,0.39489670038253444
2015_1124_1246,0.19921587691163295
2015_1124_1248,0.822510411965296
2015_1124_1257,0.4825719408909558
2015_1124_1261,0.5979537650097847
2015_1124_1264,0.8213683398534746
2015_1124_1268,0.4433858018274597
2015_1124_1277,0.4911983434733302
2015_1124_1279,0.6255376878277208
2015_1124_1295,0.7781621679743361
2015_1124_1301,0.5965795952027504
2015_1124_1308,0.753328742604859
2015_1124_1314,0.44046988177727436
2015_1124_1316,0.8193486142241461
2015_1124_1318,0.6843229826524009
2015_1124_1320,0.4225533172651754
2015_1124_1323,0.38758728883399907
2015_1124_1326,0.5145577305538266
2015_1124_1328,0.5232738838451192
2015_1124_1329,0.6783316332457658
2015_1124_1332,0.5228295130415016
2015_1124_1344,0.5453988677186344
2015_1124_1345,0.5999465044945309
2015_1124_1352,0.8269922376680617
2015_1124_1361,0.5261168458096558
2015_1124_1372,0.6011836495061155
2015_1124_1374,0.503988746934297
2015_1124_1385,0.6100037662160117
2015_1124_1400,0.5965888615730486
2015_1124_1411,0.7980755747467116
2015_1124_1412,0.775635228143697
2015_1124_1414,0.7577740049986179
2015_1124_1417,0.6192801391009608
2015_1124_1428,0.5105311129979793
2015_1124_1433,0.47607979216821333
2015_1124_1434,0.6167276587137369
2015_1124_1437,0.2901617494108
2015_1124_1438,0.3488513521680149
2015_1124_1452,0.5046009156244723
2015_1124_1455,0.4607955770210128
2015_1124_1458,0.27282593906727515
2015_1124_1459,0.6192933178183779
2015_1124_1461,0.656513573080826
2015_1124_1462,0.5687502140235638
2015_1125_1129,0.3673909505248493
2015_1125_1138,0.37276705113251496
2015_1125_1139,0.2950459639177616
2015_1125_1140,0.30777560677415444
2015_1125_1153,0.3578154788877585
2015_1125_1157,0.5685798157817342
2015_1125_1172,0.33130070116839516
2015_1125_1173,0.27864059122445806
2015_1125_1181,0.0665232624067213
2015_1125_1186,0.46119930468023435
2015_1125_1207,0.31087632659065245
2015_1125_1208,0.335397297861579
2015_1125_1209,0.41887112375732016
2015_1125_1211,0.06724895215791132
2015_1125_1214,0.7212654912210368
2015_1125_1217,0.48337326423462723
2015_1125_1231,0.38033667162847223
2015_1125_1234,0.3254995938253522
2015_1125_1235,0.22601189359212592
2015_1125_1242,0.14231730741513632
2015_1125_1246,-0.05336351605576528
2015_1125_1248,0.5699310189978978
2015_1125_1257,0.22999254792355767
2015_1125_1261,0.3453743720423865
2015_1125_1264,0.5687889468860764
2015_1125_1268,0.19080640886006156
2015_1125_1277,0.23861895050593213
2015_1125_1279,0.3729582948603226
2015_1125_1295,0.5255827750069381
2015_1125_1301,0.34400020223535227
2015_1125_1308,0.5007493496374609
2015_1125_1314,0.1878904888098763
2015_1125_1316,0.566769221256748
2015_1125_1318,0.4317435896850028
2015_1125_1320,0.16997392429777736
2015_1125_1323,0.135007895866601
2015_1125_1326,0.2619783375864284
2015_1125_1328,0.2706944908777211
2015_1125_1329,0.4257522402783677
2015_1125_1332,0.2702501200741035
2015_1125_1344,0.2928194747512363
2015_1125_1345,0.34736711152713273
2015_1125_1352,0.5744128447006637
2015_1125_1361,0.27353745284225767
2015_1125_1372,0.3486042565387173
2015_1125_1374,0.25140935396689884
2015_1125_1385,0.35742437324861365
2015_1125_1400,0.3440094686056504
2015_1125_1411,0.5454961817793134
2015_1125_1412,0.5230558351762988
2015_1125_1414,0.5051946120312198
2015_1125_1417,0.36670074613356274
2015_1125_1428,0.2579517200305812
2015_1125_1433,0.22350039920081527
2015_1125_1434,0.3641482657463388
2015_1125_1437,0.03758235644340191
2015_1125_1438,0.09627195920061671
2015_1125_1452,0.2520215226570741
2015_1125_1455,0.2082161840536147
2015_1125_1458,0.020246546099877027
2015_1125_1459,0.3667139248509798
2015_1125_1461,0.40393418011342797
2015_1125_1462,0.3161708210561657
2015_1129_1138,0.5058067265809388
2015_1129_1139,0.42808563936618543
2015_1129_1140,0.44081528222257826
2015_1129_1153,0.4908551543361823
2015_1129_1157,0.7016194912301581
2015_1129_1172,0.46434037661681893
2015_1129_1173,0.4116802666728819
2015_1129_1181,0.19956293785514517
2015_1129_1186,0.5942389801286582
2015_1129_1207,0.44391600203907633
2015_1129_1208,0.46843697331000284
2015_1129_1209,0.5519107992057439
2015_1129_1211,0.2002886276063352
2015_1129_1214,0.8543051666694605
2015_1129_1217,0.6164129396830511
2015_1129_1231,0.5133763470768961
2015_1129_1234,0.4585392692737761
2015_1129_1235,0.3590515690405498
2015_1129_1242,0.27535698286356014
2015_1129_1246,0.07967615939265865
2015_1129_1248,0.7029706944463217
2015_1129_1257,0.3630322233719815
2015_1129_1261,0.47841404749081035
2015_1129_1264,0.7018286223345002
2015_1129_1268,0.3238460843084854
2015_1129_1277,0.3716586259543559
2015_1129_1279,0.5059979703087465
2015_1129_1295,0.6586224504553618
2015_1129_1301,0.47703987768377615
2015_1129_1308,0.6337890250858847
2015_1129_1314,0.3209301642583001
2015_1129_1316,0.6998088967051718
2015_1129_1318,0.5647832651334266
2015_1129_1320,0.3030135997462012
2015_1129_1323,0.26804757131502477
2015_1129_1326,0.3950180130348523
2015_1129_1328,0.4037341663261449
2015_1129_1329,0.5587919157267915
2015_1129_1332,0.4032897955225273
2015_1129_1344,0.4258591501996601
2015_1129_1345,0.4804067869755566
2015_1129_1352,0.7074525201490874
2015_1129_1361,0.4065771282906815
2015_1129_1372,0.48164393198714117
2015_1129_1374,0.38444902941532266
2015_1129_1385,0.4904640486970374
2015_1129_1400,0.4770491440540743
2015_1129_1411,0.6785358572277372
2015_1129_1412,0.6560955106247227
2015_1129_1414,0.6382342874796436
2015_1129_1417,0.49974042158198656
2015_1129_1428,0.39099139547900497
2015_1129_1433,0.3565400746492391
2015_1129_1434,0.4971879411947626
2015_1129_1437,0.17062203189182562
2015_1129_1438,0.22931163464904059
2015_1129_1452,0.385061198105498
2015_1129_1455,0.34125585950203857
2015_1129_1458,0.1532862215483008
2015_1129_1459,0.49975360029940363
2015_1129_1461,0.5369738555618518
2015_1129_1462,0.44921049650458955
2015_1138_1139,0.4227095387585198
2015_1138_1140,0.43543918161491263
2015_1138_1153,0.4854790537285167
2015_1138_1157,0.6962433906224924
2015_1138_1172,0.4589642760091533
2015_1138_1173,0.40630416606521624
2015_1138_1181,0.19418683724747948
2015_1138_1186,0.5888628795209926
2015_1138_1207,0.43853990143141064
2015_1138_1208,0.4630608727023372
2015_1138_1209,0.5465346985980784
2015_1138_1211,0.1949125269986695
2015_1138_1214,0.848929066061795
2015_1138_1217,0.6110368390753854
2015_1138_1231,0.5080002464692305
2015_1138_1234,0.4531631686661104
2015_1138_1235,0.3536754684328841
2015_1138_1242,0.2699808822558945
2015_1138_1246,0.07430005878499307
2015_1138_1248,0.697594593838656
2015_1138_1257,0.35765612276431585
2015_1138_1261,0.4730379468831447
2015_1138_1264,0.6964525217268345
2015_1138_1268,0.3184699837008198
2015_1138_1277,0.36628252534669026
2015_1138_1279,0.5006218697010808
2015_1138_1295,0.6532463498476963
2015_1138_1301,0.47166377707611046
2015_1138_1308,0.6284129244782191
2015_1138_1314,0.31555406365063443
2015_1138_1316,0.6944327960975062
2015_1138_1318,0.559407164525761
2015_1138_1320,0.29763749913853554
2015_1138_1323,0.26267147070735913
2015_1138_1326,0.38964191242718665
2015_1138_1328,0.3983580657184792
2015_1138_1329,0.553415815119126
2015_1138_1332,0.39791369491486167
2015_1138_1344,0.42048304959199445
2015_1138_1345,0.475030686367891
2015_1138_1352,0.7020764195414219
2015_1138_1361,0.4012010276830158
2015_1138_1372,0.47626783137947554
2015_1138_1374,0.37907292880765703
2015_1138_1385,0.4850879480893718
2015_1138_1400,0.47167304344640865
2015_1138_1411,0.6731597566200717
2015_1138_1412,0.650719410017057
2015_1138_1414,0.632858186871978
2015_1138_1417,0.4943643209743209
2015_1138_1428,0.3856152948713394
2015_1138_1433,0.3511639740415734
2015_1138_1434,0.491811840587097
2015_1138_1437,0.16524593128415993
2015_1138_1438,0.2239355340413749
2015_1138_1452,0.3796850974978323
2015_1138_1455,0.33587975889437294
2015_1138_1458,0.14791012094063521
2015_1138_1459,0.49437749969173805
2015_1138_1461,0.5315977549541862
2015_1138_1462,0.4438343958969239
2015_1139_1140,0.5131602688296659
2015_1139_1153,0.56320014094327
2015_1139_1157,0.7739644778372459
2015_1139_1172,0.5366853632239067
2015_1139_1173,0.4840252532799696
2015_1139_1181,0.27190792446223283
2015_1139_1186,0.6665839667357459
2015_1139_1207,0.516260988646164
2015_1139_1208,0.5407819599170905
2015_1139_1209,0.6242557858128317
2015_1139_1211,0.27263361421342286
2015_1139_1214,0.9266501532765483
2015_1139_1217,0.6887579262901388
2015_1139_1231,0.5857213336839838
2015_1139_1234,0.5308842558808637
2015_1139_1235,0.43139655564763746
2015_1139_1242,0.3477019694706478
2015_1139_1246,0.1520211459997463
2015_1139_1248,0.7753156810534093
2015_1139_1257,0.4353772099790692
2015_1139_1261,0.5507590340978981
2015_1139_1264,0.7741736089415878
2015_1139_1268,0.3961910709155731
2015_1139_1277,0.4440036125614436
2015_1139_1279,0.5783429569158341
2015_1139_1295,0.7309674370624496
2015_1139_1301,0.5493848642908638
2015_1139_1308,0.7061340116929724
2015_1139_1314,0.3932751508653878
2015_1139_1316,0.7721538833122594
2015_1139_1318,0.6371282517405144
2015_1139_1320,0.37535858635328884
2015_1139_1323,0.3403925579221125
2015_1139_1326,0.46736299964194
2015_1139_1328,0.47607915293323255
2015_1139_1329,0.6311369023338793
2015_1139_1332,0.475634782129615
2015_1139_1344,0.49820413680674785
2015_1139_1345,0.5527517735826443
2015_1139_1352,0.7797975067561752
2015_1139_1361,0.4789221148977692
2015_1139_1372,0.5539889185942288
2015_1139_1374,0.4567940160224104
2015_1139_1385,0.5628090353041252
2015_1139_1400,0.5493941306611619
2015_1139_1411,0.7508808438348249
2015_1139_1412,0.7284404972318104
2015_1139_1414,0.7105792740867314
2015_1139_1417,0.5720854081890743
2015_1139_1428,0.46333638208609274
2015_1139_1433,0.42888506125632675
2015_1139_1434,0.5695329278018504
2015_1139_1437,0.2429670184989134
2015_1139_1438,0.30165662125612824
2015_1139_1452,0.45740618471258565
2015_1139_1455,0.4136008461091263
2015_1139_1458,0.22563120815538856
2015_1139_1459,0.5720985869064914
2015_1139_1461,0.6093188421689395
2015_1139_1462,0.5215554831116772
2015_1140_1153,0.5504704980868772
2015_1140_1157,0.761234834980853
2015_1140_1172,0.5239557203675138
2015_1140_1173,0.47129561042357676
2015_1140_1181,0.25917828160584
2015_1140_1186,0.653854323879353
2015_1140_1207,0.5035313457897712
2015_1140_1208,0.5280523170606978
2015_1140_1209,0.6115261429564388
2015_1140_1211,0.25990397135703003
2015_1140_1214,0.9139205104201555
2015_1140_1217,0.6760282834337459
2015_1140_1231,0.5729916908275909
2015_1140_1234,0.518154613024471
2015_1140_1235,0.4186669127912447
2015_1140_1242,0.334972326614255
2015_1140_1246,0.13929150314335348
2015_1140_1248,0.7625860381970165
2015_1140_1257,0.42264756712267637
2015_1140_1261,0.5380293912415053
2015_1140_1264,0.761443966085195
2015_1140_1268,0.38346142805918026
2015_1140_1277,0.43127396970505083
2015_1140_1279,0.5656133140594414
2015_1140_1295,0.7182377942060567
2015_1140_1301,0.536655221434471
2015_1140_1308,0.6934043688365796
2015_1140_1314,0.38054550800899495
2015_1140_1316,0.7594242404558667
2015_1140_1318,0.6243986088841216
2015_1140_1320,0.362628943496896
2015_1140_1323,0.32766291506571965
2015_1140_1326,0.45463335678554717
2015_1140_1328,0.4633495100768398
2015_1140_1329,0.6184072594774864
2015_1140_1332,0.4629051392732222
2015_1140_1344,0.485474493950355
2015_1140_1345,0.5400221307262515
2015_1140_1352,0.7670678638997823
2015_1140_1361,0.46619247204137637
2015_1140_1372,0.541259275737836
2015_1140_1374,0.44406437316601755
2015_1140_1385,0.5500793924477323
2015_1140_1400,0.5366644878047692
2015_1140_1411,0.7381512009784321
2015_1140_1412,0.7157108543754176
2015_1140_1414,0.6978496312303386
2015_1140_1417,0.5593557653326815
2015_1140_1428,0.45060673922969985
2015_1140_1433,0.416155418399934
2015_1140_1434,0.5568032849454575
2015_1140_1437,0.23023737564252056
2015_1140_1438,0.2889269783997355
2015_1140_1452,0.4446765418561929
2015_1140_1455,0.4008712032527334
2015_1140_1458,0.21290156529899573
2015_1140_1459,0.5593689440500985
2015_1140_1461,0.5965891993125467
2015_1140_1462,0.5088258402552844
2015_1153_1157,0.7111949628672489
2015_1153_1172,0.47391584825390975
2015_1153_1173,0.4212557383099727
2015_1153_1181,0.20913840949223594
2015_1153_1186,0.603814451765749
2015_1153_1207,0.4534914736761671
2015_1153_1208,0.47801244494709366
2015_1153_1209,0.5614862708428348
2015_1153_1211,0.20986409924342597
2015_1153_1214,0.8638806383065515
2015_1153_1217,0.6259884113201419
2015_1153_1231,0.5229518187139869
2015_1153_1234,0.4681147409108669
2015_1153_1235,0.3686270406776406
2015_1153_1242,0.28493245450065097
2015_1153_1246,0.08925163102974942
2015_1153_1248,0.7125461660834125
2015_1153_1257,0.3726076950090723
2015_1153_1261,0.4879895191279012
2015_1153_1264,0.711404093971591
2015_1153_1268,0.3334215559455762
2015_1153_1277,0.3812340975914468
2015_1153_1279,0.5155734419458373
2015_1153_1295,0.6681979220924528
2015_1153_1301,0.4866153493208669
2015_1153_1308,0.6433644967229756
2015_1153_1314,0.3305056358953909
2015_1153_1316,0.7093843683422627
2015_1153_1318,0.5743587367705175
2015_1153_1320,0.31258907138329195
2015_1153_1323,0.2776230429521156
2015_1153_1326,0.4045934846719431
2015_1153_1328,0.4133096379632357
2015_1153_1329,0.5683673873638824
2015_1153_1332,0.41286526715961813
2015_1153_1344,0.43543462183675097
2015_1153_1345,0.48998225861264744
2015_1153_1352,0.7170279917861784
2015_1153_1361,0.4161525999277723
2015_1153_1372,0.491219403624232
2015_1153_1374,0.3940245010524135
2015_1153_1385,0.5000395203341282
2015_1153_1400,0.4866246156911651
2015_1153_1411,0.6881113288648281
2015_1153_1412,0.6656709822618135
2015_1153_1414,0.6478097591167344
2015_1153_1417,0.5093158932190773
2015_1153_1428,0.40056686711609585
2015_1153_1433,0.3661155462863299
2015_1153_1434,0.5067634128318534
2015_1153_1437,0.1801975035289165
2015_1153_1438,0.23888710628613147
2015_1153_1452,0.3946366697425888
2015_1153_1455,0.35083133113912934
2015_1153_1458,0.16286169318539168
2015_1153_1459,0.5093290719364945
2015_1153_1461,0.5465493271989427
2015_1153_1462,0.4587859681416804
2015_1157_1172,0.26315151135993403
2015_1157_1173,0.21049140141599698
2015_1157_1181,-0.001625927401739835
2015_1157_1186,0.39305011487177327
2015_1157_1207,0.24272713678219132
2015_1157_1208,0.2672481080531179
2015_1157_1209,0.3507219339488591
2015_1157_1211,-0.0009002376505498066
2015_1157_1214,0.6531163014125756
2015_1157_1217,0.41522407442616616
2015_1157_1231,0.31218748182001116
2015_1157_1234,0.25735040401689113
2015_1157_1235,0.1578627037836649
2015_1157_1242,0.07416811760667513
2015_1157_1246,-0.12151270586422624
2015_1157_1248,0.5017818291894367
2015_1157_1257,0.16184335811509654
2015_1157_1261,0.27722518223392545
2015_1157_1264,0.5006397570776152
2015_1157_1268,0.12265721905160054
2015_1157_1277,0.170469760697471
2015_1157_1279,0.30480910505186154
2015_1157_1295,0.45743358519847693
2015_1157_1301,0.27585101242689114
2015_1157_1308,0.4326001598289998
2015_1157_1314,0.11974129900141522
2015_1157_1316,0.49862003144828687
2015_1157_1318,0.36359439987654174
2015_1157_1320,0.10182473448931628
2015_1157_1323,0.06685870605813987
2015_1157_1326,0.19382914777796734
2015_1157_1328,0.20254530106925994
2015_1157_1329,0.35760305046990665
2015_1157_1332,0.20210093026564235
2015_1157_1344,0.2246702849427752
2015_1157_1345,0.27921792171867166
2015_1157_1352,0.5062636548922026
2015_1157_1361,0.20538826303379654
2015_1157_1372,0.2804550667302562
2015_1157_1374,0.18326016415843777
2015_1157_1385,0.2892751834401525
2015_1157_1400,0.27586027879718933
2015_1157_1411,0.4773469919708523
2015_1157_1412,0.45490664536783776
2015_1157_1414,0.4370454222227587
2015_1157_1417,0.2985515563251016
2015_1157_1428,0.18980253022212007
2015_1157_1433,0.15535120939235414
2015_1157_1434,0.2959990759378777
2015_1157_1437,-0.030566833365059276
2015_1157_1438,0.028122769392155633
2015_1157_1452,0.18387233284861304
2015_1157_1455,0.14006699424515362
2015_1157_1458,-0.0479026437085841
2015_1157_1459,0.2985647350425187
2015_1157_1461,0.3357849903049669
2015_1157_1462,0.2480216312477046
2015_1172_1173,0.44777051602933604
2015_1172_1181,0.23565318721159934
2015_1172_1186,0.6303292294851124
2015_1172_1207,0.48000625139553044
2015_1172_1208,0.504527222666457
2015_1172_1209,0.5880010485621981
2015_1172_1211,0.23637887696278936
2015_1172_1214,0.8903954160259148
2015_1172_1217,0.6525031890395052
2015_1172_1231,0.5494665964333503
2015_1172_1234,0.49462951863023025
2015_1172_1235,0.395141818397004
2015_1172_1242,0.31144723222001425
2015_1172_1246,0.11576640874911281
2015_1172_1248,0.7390609438027758
2015_1172_1257,0.3991224727284357
2015_1172_1261,0.5145042968472645
2015_1172_1264,0.7379188716909544
2015_1172_1268,0.3599363336649396
2015_1172_1277,0.4077488753108101
2015_1172_1279,0.5420882196652006
2015_1172_1295,0.694712699811816
2015_1172_1301,0.5131301270402302
2015_1172_1308,0.669879274442339
2015_1172_1314,0.35702041361475423
2015_1172_1316,0.735899146061626
2015_1172_1318,0.6008735144898808
2015_1172_1320,0.3391038491026554
2015_1172_1323,0.304137820671479
2015_1172_1326,0.4311082623913065
2015_1172_1328,0.43982441568259906
2015_1172_1329,0.5948821650832458
2015_1172_1332,0.4393800448789815
2015_1172_1344,0.4619493995561143
2015_1172_1345,0.5164970363320108
2015_1172_1352,0.7435427695055417
2015_1172_1361,0.44266737764713565
2015_1172_1372,0.5177341813435954
2015_1172_1374,0.4205392787717769
2015_1172_1385,0.5265542980534916
2015_1172_1400,0.5131393934105285
2015_1172_1411,0.7146261065841915
2015_1172_1412,0.6921857599811769
2015_1172_1414,0.6743245368360978
2015_1172_1417,0.5358306709384407
2015_1172_1428,0.4270816448354592
2015_1172_1433,0.39263032400569325
2015_1172_1434,0.5332781905512168
2015_1172_1437,0.20671228124827978
2015_1172_1438,0.2654018840054948
2015_1172_1452,0.42115144746195216
2015_1172_1455,0.37734610885849273
2015_1172_1458,0.189376470904755
2015_1172_1459,0.5358438496558579
2015_1172_1461,0.5730641049183061
2015_1172_1462,0.4853007458610437
2015_1173_1181,0.2883132971555364
2015_1173_1186,0.6829893394290495
2015_1173_1207,0.5326663613394675
2015_1173_1208,0.5571873326103941
2015_1173_1209,0.6406611585061353
2015_1173_1211,0.28903898690672647
2015_1173_1214,0.9430555259698519
2015_1173_1217,0.7051632989834423
2015_1173_1231,0.6021267063772874
2015_1173_1234,0.5472896285741674
2015_1173_1235,0.44780192834094107
2015_1173_1242,0.36410734216395146
2015_1173_1246,0.16842651869304992
2015_1173_1248,0.7917210537467129
2015_1173_1257,0.4517825826723728
2015_1173_1261,0.5671644067912016
2015_1173_1264,0.7905789816348915
2015_1173_1268,0.41259644360887665
2015_1173_1277,0.4604089852547472
2015_1173_1279,0.5947483296091377
2015_1173_1295,0.7473728097557532
2015_1173_1301,0.5657902369841673
2015_1173_1308,0.722539384386276
2015_1173_1314,0.40968052355869133
2015_1173_1316,0.788559256005563
2015_1173_1318,0.6535336244338179
2015_1173_1320,0.39176395904659245
2015_1173_1323,0.35679793061541604
2015_1173_1326,0.48376837233524356
2015_1173_1328,0.49248452562653616
2015_1173_1329,0.6475422750271829
2015_1173_1332,0.4920401548229186
2015_1173_1344,0.5146095095000514
2015_1173_1345,0.5691571462759479
2015_1173_1352,0.7962028794494787
2015_1173_1361,0.49532748759107276
2015_1173_1372,0.5703942912875325
2015_1173_1374,0.473199388715714
2015_1173_1385,0.5792144079974287
2015_1173_1400,0.5657995033544656
2015_1173_1411,0.7672862165281285
2015_1173_1412,0.7448458699251139
